Post ID	Campaign Name	Image Name	Platform	Graphic Headline	Image Prompt	Caption	Hashtags	Scheduled Date	Scheduled Time	Holiday Or Seasonal Context	Status	Enabled
20270120-IG-093	CommunityBridge Annual Growth Campaign 2026-2027	2027-01-billing-visibility-09	Instagram	Visibility Turns Billing Into Action	professional branded social graphic for healthcare operations, clean white background, subtle billing chart elements, blue-green gradient lines, polished admin-tech style, clear centered headline, instagram portrait 4:5, CommunityBridge branding, New Year Reset emphasis, headline text Visibility Turns Billing Into Action	More visibility means fewer surprises. CommunityBridge helps teams stay on top of operational details with clearer workflows and stronger follow-through. Request a demo to learn more. This season is all about new year planning and operational reset.	#CommunityBridge #BillingVisibility #HealthcareTechnology #ABATherapy #AdminEfficiency #OperationsSupport	2027-01-20	10:00 AM	None	Pending	TRUE
20270122-FB-094	CommunityBridge Annual Growth Campaign 2026-2027	2027-01-reporting-insights-10	Facebook	Reporting Should Support Better Decisions	clean data-informed social graphic, branded healthcare-tech portrait design, subtle report cards and chart accents, calm professional palette, spacious layout, headline prominent and readable, instagram portrait 4:5, CommunityBridge branding, New Year Reset emphasis, headline text Reporting Should Support Better Decisions	Good reporting should help teams act, not slow them down. CommunityBridge supports better visibility into the information providers need so decisions can feel more timely, aligned, and practical. Request a demo to see how reporting workflows can work better. This season is a good time to focus on new year planning and operational reset.	#CommunityBridge #ReportingInsights #HealthcareWorkflow #ABATherapy #CareCoordination #OperationalClarity	2027-01-22	10:00 AM	None	Pending	TRUE
20270122-IG-094	CommunityBridge Annual Growth Campaign 2026-2027	2027-01-reporting-insights-10	Instagram	Reporting Should Support Better Decisions	clean data-informed social graphic, branded healthcare-tech portrait design, subtle report cards and chart accents, calm professional palette, spacious layout, headline prominent and readable, instagram portrait 4:5, CommunityBridge branding, New Year Reset emphasis, headline text Reporting Should Support Better Decisions	Better reporting leads to better next steps. CommunityBridge helps teams turn information into action with more clarity and less guesswork. Request a demo to explore the workflow. This season is all about new year planning and operational reset.	#CommunityBridge #ReportingInsights #HealthcareWorkflow #ABATherapy #CareCoordination #OperationalClarity	2027-01-22	10:00 AM	None	Pending	TRUE
20270125-FB-095	CommunityBridge Annual Growth Campaign 2026-2027	2027-01-admin-time-savings-11	Facebook	Save Time Where It Matters Most	static branded promo graphic, calm admin efficiency theme, white background, layered blue and green curves, checklist and workflow icons, modern clean typography, polished and practical, instagram portrait 4:5, CommunityBridge branding, New Year Reset emphasis, headline text Save Time Where It Matters Most	When administrative work becomes more manageable, teams get more room to focus on people. CommunityBridge helps organizations simplify coordination and reduce workflow drag across everyday tasks. Request a demo to see how your team could save time. This season is a good time to focus on new year planning and operational reset.	#CommunityBridge #AdminEfficiency #CareCoordination #ABATherapy #HealthcareTechnology #TeamSupport	2027-01-25	10:00 AM	None	Pending	TRUE
20270125-IG-095	CommunityBridge Annual Growth Campaign 2026-2027	2027-01-admin-time-savings-11	Instagram	Save Time Where It Matters Most	static branded promo graphic, calm admin efficiency theme, white background, layered blue and green curves, checklist and workflow icons, modern clean typography, polished and practical, instagram portrait 4:5, CommunityBridge branding, New Year Reset emphasis, headline text Save Time Where It Matters Most	Less admin friction creates more room for meaningful work. CommunityBridge helps teams streamline the tasks that shape every day. Request a demo to see how it works. This season is all about new year planning and operational reset.	#CommunityBridge #AdminEfficiency #CareCoordination #ABATherapy #HealthcareTechnology #TeamSupport	2027-01-25	10:00 AM	None	Pending	TRUE
20270127-FB-096	CommunityBridge Annual Growth Campaign 2026-2027	2027-01-care-team-coordination-12	Facebook	Connected Teams Create Calmer Days	branded care coordination graphic, portrait format, soft blue-green gradients, connected team icons, welcoming healthcare-tech aesthetic, balanced spacing, strong centered headline, instagram portrait 4:5, CommunityBridge branding, New Year Reset emphasis, headline text Connected Teams Create Calmer Days	Care feels stronger when teams are aligned. CommunityBridge helps clinicians, administrators, and family-facing staff stay coordinated so important details reach the right people at the right time. Request a demo to explore a more connected approach. This season is a good time to focus on new year planning and operational reset.	#CommunityBridge #CareCoordination #ABATherapy #TeamCommunication #HealthcareWorkflow #ProviderSupport	2027-01-27	10:00 AM	None	Pending	TRUE
20270127-IG-096	CommunityBridge Annual Growth Campaign 2026-2027	2027-01-care-team-coordination-12	Instagram	Connected Teams Create Calmer Days	branded care coordination graphic, portrait format, soft blue-green gradients, connected team icons, welcoming healthcare-tech aesthetic, balanced spacing, strong centered headline, instagram portrait 4:5, CommunityBridge branding, New Year Reset emphasis, headline text Connected Teams Create Calmer Days	Connected teams can support families with more consistency and less stress. CommunityBridge helps bring the right people and information together. Request a demo to learn more. This season is all about new year planning and operational reset.	#CommunityBridge #CareCoordination #ABATherapy #TeamCommunication #HealthcareWorkflow #ProviderSupport	2027-01-27	10:00 AM	None	Pending	TRUE
20270201-FB-097	CommunityBridge Annual Growth Campaign 2026-2027	2027-02-provider-growth-01	Facebook	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Team Trust emphasis, headline text Growth Needs Systems That Scale	As organizations grow, the need for consistent systems grows with them. CommunityBridge helps providers support expansion without losing visibility, communication, or operational confidence. Request a demo to explore scalable coordination. This season is a good time to focus on team trust and stronger family connection.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2027-02-01	10:00 AM	None	Pending	TRUE
20270201-IG-097	CommunityBridge Annual Growth Campaign 2026-2027	2027-02-provider-growth-01	Instagram	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Team Trust emphasis, headline text Growth Needs Systems That Scale	Growth works better when the system behind it can scale. CommunityBridge helps providers build with more visibility and confidence. Request a demo to learn more. This season is all about team trust and stronger family connection.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2027-02-01	10:00 AM	None	Pending	TRUE
20270203-FB-098	CommunityBridge Annual Growth Campaign 2026-2027	2027-02-operational-clarity-02	Facebook	Operational Clarity Changes Everything	minimal branded operations graphic, portrait static design, crisp typography, subtle workflow layers and directional lines, clean healthcare-tech atmosphere, blue and green highlight accents, instagram portrait 4:5, CommunityBridge branding, Team Trust emphasis, headline text Operational Clarity Changes Everything	Operational clarity helps teams move faster with less confusion. CommunityBridge brings key workflows into one connected experience so providers can support staff and families more effectively. Request a demo to see how clearer operations can improve the day. This season is a good time to focus on team trust and stronger family connection.	#CommunityBridge #OperationalClarity #ClinicOperations #ABATherapy #WorkflowSupport #HealthcareTechnology	2027-02-03	10:00 AM	None	Pending	TRUE
20270203-IG-098	CommunityBridge Annual Growth Campaign 2026-2027	2027-02-operational-clarity-02	Instagram	Operational Clarity Changes Everything	minimal branded operations graphic, portrait static design, crisp typography, subtle workflow layers and directional lines, clean healthcare-tech atmosphere, blue and green highlight accents, instagram portrait 4:5, CommunityBridge branding, Team Trust emphasis, headline text Operational Clarity Changes Everything	Clarity creates momentum. CommunityBridge helps teams simplify operations so the day can run with more confidence. Request a demo to explore the platform. This season is all about team trust and stronger family connection.	#CommunityBridge #OperationalClarity #ClinicOperations #ABATherapy #WorkflowSupport #HealthcareTechnology	2027-02-03	10:00 AM	None	Pending	TRUE
20270205-FB-099	CommunityBridge Annual Growth Campaign 2026-2027	2027-02-faq-education-03	Facebook	Better Questions Lead To Better Workflows	educational branded social graphic, portrait layout, FAQ card motif, calm healthcare-tech palette, clean whitespace, modern headline and subtle icon accents, instagram portrait 4:5, CommunityBridge branding, Team Trust emphasis, headline text Better Questions Lead To Better Workflows	Sometimes the best workflow improvements start with the right questions. CommunityBridge helps organizations simplify the systems behind communication, scheduling, and day-to-day coordination. Request a demo to see what a more connected workflow could look like. This season is a good time to focus on team trust and stronger family connection.	#CommunityBridge #ABAEducation #HealthcareWorkflow #ABATherapy #OperationsSupport #ProviderTools	2027-02-05	10:00 AM	None	Pending	TRUE
